-47280	-46785	-41810
-31170	-36300	-35212
-30015	-34245	-33520
-29805	-33570	-32161
-29100	-32030	-31130
-27965	-31600	-30467
-27585	-30435	-29779
-27170	-31165	-29264
-27010	-29730	-28490
-26085	-30170	-28163
-22795	-30390	-27914
-12640	-30635	-27513
-11240	-30060	-24988
-11060	-30220	-20863
-11060	-30205	-16598
-10880	-29570	-13971
-10710	-29960	-14414
-9795	-23215	-12397
-9730	-30065	-13272
-9495	-29210	-12280
-9480	-21725	-11681
-9350	-30115	-12445
-9185	-30080	-12357
-9185	-28510	-11710
-9185	-27890	-11203
-9120	-28615	-11269
-9055	-29720	-12058
-8565	-27965	-11236
-8565	-22290	-10376
-8565	-30855	-13500
-8500	-29720	-11447
-8445	-30110	-11745
-8445	-29630	-11542
-8435	-27175	-10251
-8435	-29625	-10933
-8380	-28200	-10541
-8370	-26445	-10291
-8370	-24050	-9960
-8175	-29175	-10776
-8175	-29050	-11074
-8110	-30475	-11627
-8110	-30890	-12039
-8110	-30125	-11922
-8045	-30445	-12259
-8045	-30940	-11524
-8045	-29685	-10797
-8040	-30345	-11237
-7980	-27160	-10067
-7980	-20440	-9359
-7980	-24330	-9517
-7980	-30740	-12296
-7980	-25470	-9860
-7190	-27785	-10885
-6395	-27400	-10216
-6395	-28635	-10335
-6335	-20920	-9568
-6270	-28490	-9951
-6270	-29095	-9879
-6270	-29100	-10360
-6270	-25770	-9197
-6270	-27555	-9935
-6235	-29885	-10032
-6235	-27100	-9638
-6235	-29380	-10927
-6235	-29030	-9839
-6235	-29255	-10579
-6235	-28820	-9095
-6235	-17695	-8308
-6235	-25330	-8890
-6235	-27215	-8727
-6235	-25690	-8723
-6165	-31680	-10532
-6165	-25445	-8982
-6165	-27910	-9297
-6165	-28000	-9982
-6165	-27445	-9470
-6165	-27165	-9068
-6165	-29985	-10521
-6160	-28180	-9633
-6160	-28455	-10035
-6160	-30375	-10186
-6135	-27060	-9204
-6135	-28470	-10268
-6135	-28030	-9650
-6135	-29120	-10678
-6135	-25595	-8952
-6135	-29310	-9859
-5960	-28715	-10177
-5950	-28910	-10640
-5950	-29755	-10259
-5950	-27805	-10189
-5950	-29620	-10055
-5950	-28410	-10082
-5950	-27445	-9076
-5765	-30320	-10704
-5765	-28005	-9372
-5450	-28075	-9433
-5450	-29915	-10148
-5160	-30555	-10225
-5130	-28835	-9910
-4690	-25455	-8537
-4690	-28765	-10003
-2840	-26820	-9307
-2840	-25830	-8891
-2840	-27410	-9236
-2780	-26840	-9272
-2780	-30010	-9725
-2655	-28085	-9648
-2655	-27520	-9229
-1470	-27570	-8507
-1470	-27475	-8783
-1470	-27525	-8916
3695	-24665	-7790
3695	-26090	-7767
3695	-26740	-8276
3695	-27155	-7502
3695	-27695	-7666
3695	-28700	-7978
3885	-25665	-6962
3885	-27055	-7255
3885	-30150	-8375
5755	-26475	-6571
5755	-26995	-7011
