-57145	-63610	-66139
-19370	-65450	-58513
-18405	-64410	-54098
-15740	-63700	-51066
-15740	-65825	-49783
90	-64580	-46830
930	-64570	-43073
930	-64650	-40337
930	-65670	-39207
930	-64075	-37433
16995	-63145	-35325
18815	-63445	-33982
18815	-64370	-32814
18815	-64780	-32807
18815	-64780	-31189
18815	-63320	-32240
18815	-64780	-31516
18815	-64780	-30729
19815	-63455	-27118
19815	-64145	-26961
19815	-64780	-26527
19815	-64590	-26255
19815	-64655	-24165
19815	-64780	-23243
19815	-64620	-21375
19815	-64580	-21448
19815	-64780	-21390
19815	-64280	-18175
19815	-62060	-15101
19815	-64250	-17949
19815	-63250	-16999
19815	-64780	-16831
19815	-63680	-16640
19815	-63410	-12501
19815	-61380	-16109
19815	-64250	-14100
19815	-60895	-15351
19815	-60900	-14702
19815	-62350	-14314
19815	-63845	-13391
19815	-60885	-14615
20015	-60885	-11183
20015	-60900	-14279
20015	-60890	-12119
20015	-61465	-14619
20015	-61835	-12849
20015	-62535	-14166
38415	-60900	-12789
38415	-60465	-11153
38415	-61180	-9346
38415	-63190	-13157
38415	-62765	-13089
38415	-61745	-10998
38415	-62350	-13413
38415	-60885	-10441
38415	-59830	-9702
38415	-60680	-10847
38415	-60970	-12778
38415	-60675	-10117
38415	-60890	-11027
38415	-60895	-9494
38415	-60890	-10647
38415	-60885	-11162
38415	-60900	-10530
38415	-61850	-10615
38415	-60890	-8872
55325	-61865	-9207
55325	-60780	-8657
55325	-60885	-5735
55325	-60150	-4132
55325	-61435	-9770
55325	-60900	-7796
55325	-60055	-7713
55325	-60885	-8763
55325	-60890	-5829
55325	-60885	-6299
55325	-59780	-3806
55325	-60895	-4621
55325	-59770	-3677
55325	-60790	-6084
55325	-59560	-1999
55325	-61385	-5462
55325	-63265	-7665
55325	-60900	-3437
55325	-59770	-3319
55325	-60895	-5586
55325	-60820	-5757
55325	-60890	-504
55325	-60790	-3492
55325	-60895	-3984
55325	-60465	-3924
55325	-60895	-484
55325	-60790	-2690
55325	-60790	-3812
55325	-59780	-86
55325	-60280	519
55325	-62000	293
55325	-60885	-431
55325	-59835	3497
55325	-60675	2550
55325	-60745	1197
55325	-60890	604
55325	-59770	1397
55325	-60290	3253
55325	-60270	5195
55325	-60470	4359
55325	-59780	4752
55325	-59835	2766
55325	-59770	5611
55325	-59835	3494
55325	-60675	2852
55325	-60790	3960
55325	-59780	4966
55325	-60890	4146
55325	-60570	5204
55325	-59560	7240
55325	-59780	6315
55325	-60430	4361
55325	-60790	4204
55325	-59580	7195
55325	-60535	4471
55325	-59780	6206
55325	-62025	6083
55325	-60895	3438
55325	-60675	7105
55325	-59005	9763
55325	-59895	8009
55325	-59770	7411
55325	-59770	9287
55325	-60090	5223
55325	-59800	9360
55325	-60675	10288
55325	-60565	7201
55325	-59350	11757
55325	-60055	7372
55325	-58550	11369
55325	-60675	8214
55325	-58660	9475
55325	-58180	12347
55325	-58660	10573
55325	-58785	9359
55325	-59770	7486
55325	-62150	6477
55325	-59770	11303
55325	-59780	9089
55325	-59770	12039
55325	-60900	8432
55325	-61280	6992
55325	-60890	11400
55325	-58785	11572
55325	-59940	10060
55325	-58760	12614
55325	-59100	11890
55325	-60360	10249
55325	-60890	9981
55325	-58550	11474
55325	-58655	13471
55325	-58655	13128
55325	-58655	13292
55325	-59350	12679
55325	-59780	12059
55325	-58890	13627
55325	-60900	9593
55325	-58655	14239
55325	-60680	10693
55325	-60160	12546
55325	-58995	13550
55325	-60930	11116
55325	-59780	12094
55325	-58660	13397
55325	-60470	14350
55325	-59770	14787
55325	-60890	12582
55325	-59070	15667
55325	-59770	14581
55325	-60895	12014
55325	-59845	11271
55325	-60680	9899
55325	-60535	11977
55325	-61170	11958
55325	-60890	11389
55325	-60885	11431
55325	-60045	12308
55325	-60055	11428
55325	-60470	12237
55325	-60895	9766
55325	-60680	13877
55325	-60570	14615
55325	-60890	12133
55325	-60675	13317
55325	-60790	11152
55325	-60675	15281
55325	-60890	13647
55325	-60675	14226
55325	-60465	11019
55325	-60045	14932
55325	-62265	9482
55325	-60890	13025
55325	-62325	12605
55325	-60890	12353
55325	-59570	12022
55325	-59770	17936
55325	-60895	10869
55325	-60150	14220
55325	-60430	13529
55325	-59080	13586
55325	-59780	18021
55325	-60360	12545
55325	-63250	10925
55325	-60055	13312
55325	-60470	14195
55325	-60895	13744
55325	-60885	13671
55325	-60170	15979
55325	-60720	13478
55325	-62350	11477
55325	-60680	12301
55325	-59780	12482
55325	-60045	16855
55325	-60780	13362
55325	-59835	15078
55325	-60890	13828
55325	-59780	13378
55325	-61170	12819
55325	-60885	14159
55325	-60045	11649
55325	-59780	15963
55325	-57540	19561
55325	-59780	15973
55325	-59950	15367
55325	-59770	16916
55325	-60470	12996
55325	-60465	10900
55325	-59670	14384
55325	-60680	13424
55325	-60465	14002
55325	-60170	13494
55325	-60890	16008
55325	-60890	14075
55325	-60885	13974
55325	-60790	13821
55325	-59940	15225
55325	-60900	11738
55325	-60780	13634
55325	-59770	13448
55325	-59770	11913
55325	-59780	13288
55325	-59780	13687
55325	-60890	11688
55325	-60780	15337
55325	-60780	14053
55325	-60570	15111
55325	-60885	11644
55325	-59560	19392
55325	-59560	16587
55325	-58660	17496
55325	-60895	13216
55325	-60885	13059
55325	-58655	16221
55325	-59070	13896
55325	-60900	13147
55325	-58995	16375
55325	-60885	14042
55325	-58660	18443
55325	-60045	16397
55325	-59780	15655
55325	-59835	13236
55325	-59780	13696
55325	-59005	17414
55325	-60895	11929
55325	-60045	15912
55325	-60885	12795
55325	-60900	14068
55325	-59780	14676
55325	-60465	16142
55325	-60890	12850
55325	-58650	17801
55325	-60570	15847
55325	-60885	14523
55325	-59770	15460
55325	-61065	12860
55325	-60170	14603
55325	-60170	12853
55325	-60470	14095
55325	-59350	16079
55325	-59100	16653
55325	-58655	17139
55325	-60470	14171
55325	-58970	16314
55325	-60675	14164
55325	-59770	15173
55325	-60790	14438
55325	-59770	16954
55325	-60750	13683
55325	-60150	15562
55325	-59780	17206
55325	-59770	14766
55325	-59005	14888
55325	-60890	12710
55325	-59005	16790
55325	-60895	12313
55325	-60890	14750
55325	-59070	17541
55325	-59770	16564
55325	-59780	15710
55325	-59560	18094
55325	-59780	16814
55325	-60470	14599
55325	-59770	14397
55325	-59100	15765
55325	-59070	16293
55325	-60045	15515
55325	-59780	16446
55325	-57020	20614
55325	-58550	19218
55325	-58530	19561
55325	-59770	16335
55325	-58770	16452
55325	-59780	16417
55325	-59770	15259
55325	-60615	15317
55325	-58550	19294
55325	-60055	15270
55325	-59780	17793
55325	-59625	15752
55325	-57540	19600
55325	-55825	21216
55325	-58860	18040
55325	-55265	20100
55325	-59070	18302
55325	-59770	15137
55325	-57815	19304
55325	-59770	15660
55325	-56840	18193
55325	-59770	20343
55325	-59770	18240
55325	-58460	19611
55325	-59770	17191
55325	-59350	15273
55325	-59770	14371
55325	-58550	16533
55325	-59080	16900
55325	-59780	15912
55325	-58660	16397
55325	-59770	13276
55325	-59070	15820
55325	-42150	22546
55325	-58780	17117
55325	-59100	17277
