-9505	-7780	-8995
-5010	-10000	-8368
-5010	-9860	-8037
-5010	-9995	-7758
-5010	-9895	-7662
-4945	-9420	-7480
-4090	-9825	-7399
-4090	-9865	-7227
-4220	-9165	-7118
-4220	-9895	-7035
-4830	-9595	-6960
-4595	-9760	-6850
-4130	-9525	-6776
-2510	-9470	-6627
-2510	-9725	-6469
-2310	-9590	-6174
-1750	-9150	-6060
-1870	-9080	-5991
-1995	-10030	-5839
-1925	-9300	-5842
-2030	-9600	-5805
-2030	-9965	-5650
-2525	-9495	-5545
-2285	-9490	-5376
-2600	-8795	-5068
-2450	-9475	-5041
-2370	-9370	-5246
-2000	-9630	-5145
-1795	-9460	-5141
-1795	-9190	-4888
-1795	-9300	-4782
-1610	-9315	-4862
-2045	-9180	-4427
-1935	-9730	-4862
-40	-8985	-4295
-1635	-9410	-4561
-1825	-8860	-4427
-1680	-8930	-4052
-965	-9000	-4160
1460	-9015	-4220
1460	-9030	-4378
1410	-8875	-4268
370	-9280	-4417
-760	-8625	-4199
-1870	-9015	-4275
-980	-8690	-4229
-1210	-8745	-4285
255	-8790	-4226
385	-9290	-4174
385	-8980	-4016
-30	-8900	-4198
665	-8905	-3978
460	-9260	-4176
460	-8915	-4220
860	-9090	-4212
455	-8535	-3997
385	-8985	-4133
515	-8720	-4171
415	-8940	-3810
555	-9335	-4208
355	-8315	-3855
30	-9660	-3757
655	-8945	-3950
2340	-8535	-3665
845	-9800	-3648
1105	-8505	-3762
1365	-9075	-3821
1365	-8335	-3788
775	-9075	-3995
1270	-9185	-3741
1330	-9395	-3953
1070	-8965	-3840
40	-8905	-3707
1030	-9295	-3788
680	-8765	-3561
1155	-8970	-3699
490	-8510	-3783
865	-9005	-3686
1515	-8865	-3792
455	-8730	-3845
745	-8810	-3684
775	-8760	-3617
775	-8910	-3830
775	-8720	-4023
775	-9510	-3994
775	-8420	-3721
775	-9590	-3683
1075	-9110	-3975
875	-9730	-3873
950	-9455	-3658
950	-8395	-3900
1005	-9285	-3934
460	-9265	-3910
715	-9145	-3663
1965	-8970	-3775
885	-8565	-3987
935	-8905	-3923
2005	-9050	-3592
860	-9095	-3615
210	-9195	-3874
400	-9050	-3775
500	-8925	-3643
500	-9280	-3921
920	-8915	-3670
1385	-9190	-3675
1305	-8760	-3883
680	-8490	-3602
680	-9320	-3594
715	-9555	-3502
845	-9155	-3668
165	-9080	-3417
1015	-8240	-3526
185	-9065	-3554
65	-8815	-3504
1040	-8560	-3297
1040	-9145	-3595
820	-8850	-3614
460	-9285	-3622
1605	-8445	-3517
1215	-9085	-3691
910	-8530	-3503
910	-8650	-3415
1565	-9075	-3659
600	-8815	-3671
530	-9050	-3571
600	-9050	-3536
600	-8265	-3613
600	-8955	-3629
600	-8940	-3615
1660	-9085	-3603
995	-8830	-3576
1695	-9195	-3403
1685	-8955	-3198
1235	-9390	-3730
1285	-8255	-3652
1065	-9665	-3601
1395	-9860	-3598
710	-8470	-3390
1385	-8400	-3274
1045	-8620	-3485
980	-9015	-3461
365	-9130	-3407
1015	-8410	-3379
1310	-8455	-3551
-930	-8880	-3577
345	-9060	-3715
-885	-8950	-3694
1580	-9180	-3720
-55	-8750	-3604
-1200	-8980	-3841
-545	-8270	-3525
1605	-9015	-3485
1605	-8860	-3645
1445	-9320	-3390
1545	-8750	-3581
1015	-8550	-3467
885	-8615	-3648
-425	-9690	-3716
325	-9145	-3796
325	-9960	-3790
570	-8675	-3511
485	-9625	-3834
965	-8785	-3614
1440	-8255	-3516
1545	-8360	-3457
1545	-8685	-3702
1545	-8950	-3688
1800	-9195	-3470
1450	-9420	-3309
-640	-8580	-3702
-1230	-8495	-3767
1755	-8425	-3483
1755	-7900	-3543
1755	-8040	-3583
915	-8625	-3673
855	-8345	-3600
685	-8615	-3544
1485	-9150	-3910
1385	-8985	-3727
2450	-8650	-3525
2125	-8820	-3796
610	-8685	-3831
915	-8125	-3709
1240	-8175	-3429
1470	-9590	-3660
1470	-8470	-3465
915	-9150	-3387
600	-9690	-3712
310	-8935	-3624
365	-8350	-3526
1090	-9175	-3657
1045	-8310	-3492
1045	-8550	-3652
-70	-8070	-3712
-55	-8625	-3781
-410	-9150	-3722
-510	-9080	-3792
-510	-8480	-3699
455	-8525	-3622
725	-9730	-3770
840	-9270	-3725
900	-8680	-3438
900	-9405	-3621
1335	-9415	-3585
1335	-8800	-3782
1335	-8725	-3399
1360	-9445	-3860
1370	-9525	-3520
2465	-9285	-3561
1365	-8925	-3532
1085	-8860	-3504
1085	-9160	-3689
1085	-8240	-3537
1580	-8925	-3839
975	-8825	-3550
1860	-8565	-3424
1860	-8925	-3717
455	-7835	-3406
20	-8380	-3346
20	-9050	-3531
-995	-9660	-3612
400	-8290	-3361
400	-9050	-3582
400	-9335	-3641
490	-8735	-3537
-30	-9050	-3813
970	-9070	-3446
910	-8635	-3474
530	-8230	-3509
2100	-9285	-3592
2240	-8715	-3570
2100	-8655	-3631
2310	-8055	-3366
675	-9825	-3517
885	-8655	-3206
675	-8075	-3171
1110	-8440	-3041
1480	-8665	-3039
1810	-7550	-2972
2170	-8395	-3196
1535	-8660	-3114
5	-8185	-3144
-970	-8815	-2944
