-28530	-30060	-28719
-21875	-29305	-26381
-12930	-27120	-25135
-12930	-25705	-24518
-12930	-25130	-24256
-12930	-24780	-24021
-12930	-24630	-23925
-12930	-24475	-23811
-12930	-24355	-23682
-12930	-24150	-23559
-12930	-24040	-23473
-12930	-23960	-23361
-12930	-23870	-23283
-12930	-23820	-23252
-12930	-23750	-23200
-12930	-23660	-23133
-12930	-23615	-23057
-12930	-23550	-23025
-12930	-23525	-22989
-12930	-23470	-22948
-12930	-23430	-22912
-12930	-23395	-22875
-12930	-23350	-22834
-12930	-23325	-22798
-12930	-23310	-22745
-12930	-23265	-22708
-12930	-23240	-22672
-12930	-23210	-22643
-12930	-23190	-22629
-12930	-23160	-22606
-12930	-23135	-22589
-12930	-23130	-22562
-12635	-23105	-22481
-12635	-23070	-22438
-12635	-23025	-22419
-12635	-22995	-22378
-12635	-22970	-22362
-12635	-22935	-22347
-12635	-22925	-22323
-12635	-22915	-22315
-12635	-22915	-22290
-12635	-22880	-22274
-11820	-22870	-22214
-11820	-22840	-22197
-11820	-22830	-22160
-11820	-22825	-22150
-11820	-22810	-22143
-11820	-22795	-22136
-11820	-22775	-22130
-11820	-22770	-22120
-11820	-22735	-22104
-11320	-22730	-22031
-11320	-22725	-22025
-11320	-22725	-22013
-11320	-22720	-21999
-11320	-22695	-21985
-11320	-22650	-21961
-11320	-22640	-21925
-11320	-22630	-21912
-10210	-22625	-21831
-10210	-22620	-21819
-10210	-22600	-21808
-10210	-22595	-21719
-10210	-22560	-21707
-10210	-22540	-21699
-10210	-22535	-21685
-7970	-22525	-21599
-7970	-22525	-21599
-7970	-22515	-21595
-7970	-22495	-21586
-7970	-22485	-21582
-7970	-22475	-21572
-7970	-22445	-21550
-7970	-22435	-21541
-7970	-22425	-21537
-7970	-22420	-21531
-7970	-22410	-21525
-7970	-22395	-21464
-7970	-22380	-21452
-7970	-22365	-21443
-7970	-22345	-21390
-7970	-22345	-21368
-7970	-22330	-21347
-7970	-22325	-21345
-7970	-22325	-21296
-7970	-22325	-21282
-7970	-22320	-21281
-7970	-22320	-21278
-7970	-22310	-21272
-7970	-22295	-21264
-7970	-22290	-21200
-7970	-22290	-21199
-7970	-22285	-21193
-7970	-22260	-21188
-7970	-22255	-21186
-7970	-22255	-21181
-7970	-22245	-21135
-7970	-22240	-21131
-7970	-22235	-21060
-7970	-22230	-21056
-7970	-22225	-21049
-7970	-22225	-21045
-7970	-22220	-21037
-7970	-22200	-21026
-7970	-22200	-21018
-7970	-22185	-20910
-7970	-22160	-20825
-7970	-22150	-20758
-7970	-22140	-20717
-7970	-22135	-20714
-7970	-22135	-20714
-7970	-22130	-20673
-7970	-22125	-20611
-7970	-22125	-20575
-7970	-22120	-20520
-7155	-22105	-20355
-7155	-22095	-20348
-7155	-22095	-20344
-7155	-22090	-20289
-7155	-22070	-20249
-7155	-22065	-20220
-7155	-22060	-20195
-7155	-22045	-20182
-7155	-22045	-20153
-7155	-22025	-20055
-7155	-22005	-20018
-7155	-22000	-19942
-7155	-21990	-19936
-7155	-21985	-19922
-7155	-21970	-19855
-7155	-21965	-19854
-7155	-21960	-19718
-7155	-21940	-19677
-7155	-21925	-19571
-7155	-21900	-19531
-7155	-21890	-19416
-7155	-21885	-19351
-7155	-21880	-19272
-7155	-21870	-19261
-7155	-21865	-19259
-7155	-21850	-19149
-7155	-21850	-19149
-7155	-21845	-19149
-7155	-21845	-19145
-7155	-21830	-19055
-7155	-21825	-18976
-7155	-21820	-18975
-7155	-21805	-18896
-7155	-21795	-18854
-7155	-21780	-18759
-7155	-21780	-18759
-7155	-21775	-18710
-7155	-21765	-18705
-7155	-21745	-18638
-7155	-21740	-18636
-7155	-21740	-18635
-7155	-21725	-18550
-7155	-21725	-18547
-7155	-21705	-18546
-7155	-21695	-18527
-7155	-21690	-18512
-7155	-21680	-18447
-7155	-21665	-18416
-7155	-21650	-18398
-7155	-21645	-18328
-7155	-21630	-18244
-7155	-21620	-18076
-7155	-21605	-18017
