-56700	-51995	-58058
-45675	-56540	-52081
-45675	-57700	-51638
-45675	-55320	-50552
-45675	-55690	-50794
-45675	-55500	-50606
-45675	-56810	-50323
-36085	-54135	-49603
-36085	-56335	-50503
-36085	-54810	-49472
-36085	-54395	-49401
-36085	-54105	-49167
-33160	-53810	-48516
-33160	-53490	-48519
-33160	-54500	-48819
-31125	-54680	-48402
-31125	-55860	-48102
-31125	-55850	-48186
-31125	-55690	-47476
-31125	-55480	-47300
-16060	-54195	-47076
-16060	-55090	-47146
-16060	-58630	-47923
-16060	-55685	-47286
-16060	-56025	-46172
-16060	-57510	-46644
-16060	-55630	-46539
-16060	-56080	-45856
-16060	-55795	-45760
-16060	-56035	-46033
-16060	-55765	-45767
-16060	-56360	-46030
-16060	-55085	-44769
-16060	-55245	-44796
-16060	-55640	-45000
-16060	-53945	-44043
-16060	-56410	-44929
-16060	-57255	-43674
-16060	-56625	-43649
-16060	-54395	-43169
-16060	-55175	-42961
-16060	-54540	-43447
-16060	-55350	-42650
-16060	-53715	-41768
-16060	-55650	-42459
-16060	-57680	-43370
-16060	-55820	-42509
-16060	-55715	-42124
-16060	-53835	-41674
-16060	-55120	-42090
-16060	-54350	-42122
-16060	-56690	-41586
-16060	-56000	-41969
-16060	-56580	-41068
-16060	-55000	-41394
-16060	-55480	-40754
-16060	-54865	-41226
-16060	-56000	-41197
-16060	-54470	-40337
-16060	-55415	-40809
-16060	-55200	-40105
-16060	-55555	-39809
-16060	-55490	-39694
-16060	-53140	-38753
-16060	-55820	-39377
-16060	-55510	-39496
-16060	-55025	-39200
-16060	-55520	-39425
-16060	-55050	-38430
-16060	-56070	-39736
-16060	-53950	-38783
-16060	-54770	-39135
-16060	-54510	-38875
-16060	-52395	-38395
-16060	-54360	-39237
-16060	-55430	-39089
-16060	-54625	-38720
-16060	-55720	-39238
-16060	-52935	-37524
-16060	-54850	-38452
-16060	-54035	-38552
-16060	-55945	-39120
-16060	-55095	-38425
-16060	-52290	-37623
-16060	-56940	-39394
-16060	-53305	-38181
-16060	-53210	-38167
-16060	-55685	-39228
-16060	-57285	-39016
-16060	-53320	-38255
-16060	-54725	-38678
-16060	-55905	-38627
-16060	-55230	-38834
-16060	-55030	-38293
-16060	-54900	-38114
-16060	-55680	-38531
-16060	-55510	-37834
-16060	-54575	-38237
